name	plot	weight	weightRatio	presence	no	date	block	position	watering	seedmix	seetDensity	substrate	brickType	brickRatio	acid	grassMass	forbMass	vegCov4	vegCov6	vegCov8	vegCov10	vegCov11	vegCov13	extraspecNo	specPres	specAbs	estRate
Anthoxanthum_odoratum	A09	0.01	0.024	0	9	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Acid	8.3	12	12.4	29.5	31.8	33.5	56	53	2	10	10	0.5
Briza_media	A09	0.05	0.099	0	9	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Acid	8.3	12	12.4	29.5	31.8	33.5	56	53	2	10	10	0.5
Bromus_erectus	A09	0.1	0.213	0	9	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Acid	8.3	12	12.4	29.5	31.8	33.5	56	53	2	10	10	0.5
Campanula_patula	A09	0.02	0.047	1	9	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Acid	8.3	12	12.4	29.5	31.8	33.5	56	53	2	10	10	0.5
Campanula_rotundifolia	A09	0.03	0.07	1	9	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Acid	8.3	12	12.4	29.5	31.8	33.5	56	53	2	10	10	0.5
Daucus_carota	A09	0.02	0.041	1	9	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Acid	8.3	12	12.4	29.5	31.8	33.5	56	53	2	10	10	0.5
Helictotrichon_pubescens	A09	0.02	0.051	0	9	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Acid	8.3	12	12.4	29.5	31.8	33.5	56	53	2	10	10	0.5
Leontodon_hispidus	A09	0.01	0.026	1	9	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Acid	8.3	12	12.4	29.5	31.8	33.5	56	53	2	10	10	0.5
Medicago_lupulina	A09	0.01	0.029	0	9	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Acid	8.3	12	12.4	29.5	31.8	33.5	56	53	2	10	10	0.5
Onobrychis_viciifolia	A09	0.03	0.058	1	9	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Acid	8.3	12	12.4	29.5	31.8	33.5	56	53	2	10	10	0.5
Phleum_pratense	A09	0.03	0.063	0	9	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Acid	8.3	12	12.4	29.5	31.8	33.5	56	53	2	10	10	0.5
Plantago_media	A09	0.03	0.065	1	9	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Acid	8.3	12	12.4	29.5	31.8	33.5	56	53	2	10	10	0.5
Ranunculus_acris	A09	0.01	0.023	1	9	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Acid	8.3	12	12.4	29.5	31.8	33.5	56	53	2	10	10	0.5
Ranunculus_bulbosus	A09	0.02	0.049	1	9	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Acid	8.3	12	12.4	29.5	31.8	33.5	56	53	2	10	10	0.5
Saxifraga_granulata	A09	0.01	0.024	0	9	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Acid	8.3	12	12.4	29.5	31.8	33.5	56	53	2	10	10	0.5
Silene_dioica	A09	0	0.01	0	9	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Acid	8.3	12	12.4	29.5	31.8	33.5	56	53	2	10	10	0.5
Thymus_pulegioides	A09	0.02	0.032	1	9	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Acid	8.3	12	12.4	29.5	31.8	33.5	56	53	2	10	10	0.5
Tragopogon_pratensis	A09	0.02	0.045	0	9	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Acid	8.3	12	12.4	29.5	31.8	33.5	56	53	2	10	10	0.5
Veronica_chamaedrys	A09	0.01	0.019	1	9	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Acid	8.3	12	12.4	29.5	31.8	33.5	56	53	2	10	10	0.5
Vicia_cracca	A09	0.01	0.013	0	9	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Acid	8.3	12	12.4	29.5	31.8	33.5	56	53	2	10	10	0.5
Achillea_millefolium	A10	0	0.002	1	10	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Control	14.8	3	12.7	25.2	27.7	30.2	49.6	55.8	1	10	10	0.5
Alopecurus_pratensis	A10	0.03	0.07	1	10	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Control	14.8	3	12.7	25.2	27.7	30.2	49.6	55.8	1	10	10	0.5
Briza_media	A10	0.03	0.067	1	10	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Control	14.8	3	12.7	25.2	27.7	30.2	49.6	55.8	1	10	10	0.5
Campanula_glomerata	A10	0.06	0.124	1	10	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Control	14.8	3	12.7	25.2	27.7	30.2	49.6	55.8	1	10	10	0.5
Crepis_biennis	A10	0.01	0.019	1	10	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Control	14.8	3	12.7	25.2	27.7	30.2	49.6	55.8	1	10	10	0.5
Cynosurus_cristatus	A10	0.06	0.122	1	10	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Control	14.8	3	12.7	25.2	27.7	30.2	49.6	55.8	1	10	10	0.5
Daucus_carota	A10	0	0.006	0	10	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Control	14.8	3	12.7	25.2	27.7	30.2	49.6	55.8	1	10	10	0.5
Galium_album	A10	0	0.003	0	10	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Control	14.8	3	12.7	25.2	27.7	30.2	49.6	55.8	1	10	10	0.5
Luzula_campestris	A10	0	0	0	10	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Control	14.8	3	12.7	25.2	27.7	30.2	49.6	55.8	1	10	10	0.5
Onobrychis_viciifolia	A10	0.03	0.071	0	10	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Control	14.8	3	12.7	25.2	27.7	30.2	49.6	55.8	1	10	10	0.5
Phleum_pratense	A10	0.07	0.14	0	10	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Control	14.8	3	12.7	25.2	27.7	30.2	49.6	55.8	1	10	10	0.5
Plantago_media	A10	0	0.009	1	10	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Control	14.8	3	12.7	25.2	27.7	30.2	49.6	55.8	1	10	10	0.5
Primula_veris	A10	0.06	0.122	0	10	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Control	14.8	3	12.7	25.2	27.7	30.2	49.6	55.8	1	10	10	0.5
Saxifraga_granulata	A10	0	0	0	10	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Control	14.8	3	12.7	25.2	27.7	30.2	49.6	55.8	1	10	10	0.5
Silene_flos-cuculi	A10	0	0.005	1	10	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Control	14.8	3	12.7	25.2	27.7	30.2	49.6	55.8	1	10	10	0.5
Thymus_pulegioides	A10	0	0.006	1	10	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Control	14.8	3	12.7	25.2	27.7	30.2	49.6	55.8	1	10	10	0.5
Tragopogon_pratensis	A10	0.07	0.152	1	10	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Control	14.8	3	12.7	25.2	27.7	30.2	49.6	55.8	1	10	10	0.5
Trisetum_flavescens	A10	0.02	0.052	0	10	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Control	14.8	3	12.7	25.2	27.7	30.2	49.6	55.8	1	10	10	0.5
Vicia_cracca	A10	0	0.008	0	10	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Control	14.8	3	12.7	25.2	27.7	30.2	49.6	55.8	1	10	10	0.5
Vicia_sepium	A10	0.01	0.021	0	10	NA	A	o	0.5	Intermediate	4	NA	Clean	30	Control	14.8	3	12.7	25.2	27.7	30.2	49.6	55.8	1	10	10	0.5
Alopecurus_pratensis	A11	0.02	0.052	1	11	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Acid	6.5	11.7	16.1	31.5	40.8	38.7	64	69	4	11	9	0.55
Anthoxanthum_odoratum	A11	0.01	0.026	0	11	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Acid	6.5	11.7	16.1	31.5	40.8	38.7	64	69	4	11	9	0.55
Bromus_erectus	A11	0.09	0.194	0	11	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Acid	6.5	11.7	16.1	31.5	40.8	38.7	64	69	4	11	9	0.55
Crepis_biennis	A11	0.01	0.016	0	11	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Acid	6.5	11.7	16.1	31.5	40.8	38.7	64	69	4	11	9	0.55
Festuca_rubra	A11	0.02	0.041	0	11	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Acid	6.5	11.7	16.1	31.5	40.8	38.7	64	69	4	11	9	0.55
Geranium_pratense	A11	0.03	0.062	0	11	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Acid	6.5	11.7	16.1	31.5	40.8	38.7	64	69	4	11	9	0.55
Hypochaeris_radicata	A11	0	0.004	1	11	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Acid	6.5	11.7	16.1	31.5	40.8	38.7	64	69	4	11	9	0.55
Leucanthemum_vulgare	A11	0.01	0.03	1	11	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Acid	6.5	11.7	16.1	31.5	40.8	38.7	64	69	4	11	9	0.55
Luzula_campestris	A11	0	0.001	0	11	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Acid	6.5	11.7	16.1	31.5	40.8	38.7	64	69	4	11	9	0.55
Medicago_lupulina	A11	0.04	0.074	0	11	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Acid	6.5	11.7	16.1	31.5	40.8	38.7	64	69	4	11	9	0.55
Onobrychis_viciifolia	A11	0.01	0.021	0	11	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Acid	6.5	11.7	16.1	31.5	40.8	38.7	64	69	4	11	9	0.55
Plantago_lanceolata	A11	0.01	0.018	1	11	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Acid	6.5	11.7	16.1	31.5	40.8	38.7	64	69	4	11	9	0.55
Plantago_media	A11	0.03	0.062	1	11	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Acid	6.5	11.7	16.1	31.5	40.8	38.7	64	69	4	11	9	0.55
Poa_angustifolia	A11	0.07	0.137	1	11	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Acid	6.5	11.7	16.1	31.5	40.8	38.7	64	69	4	11	9	0.55
Ranunculus_acris	A11	0.01	0.02	1	11	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Acid	6.5	11.7	16.1	31.5	40.8	38.7	64	69	4	11	9	0.55
Ranunculus_bulbosus	A11	0.01	0.028	1	11	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Acid	6.5	11.7	16.1	31.5	40.8	38.7	64	69	4	11	9	0.55
Silene_dioica	A11	0.03	0.069	1	11	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Acid	6.5	11.7	16.1	31.5	40.8	38.7	64	69	4	11	9	0.55
Thymus_pulegioides	A11	0.04	0.077	1	11	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Acid	6.5	11.7	16.1	31.5	40.8	38.7	64	69	4	11	9	0.55
Veronica_chamaedrys	A11	0.03	0.063	1	11	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Acid	6.5	11.7	16.1	31.5	40.8	38.7	64	69	4	11	9	0.55
Vicia_cracca	A11	0	0.005	0	11	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Acid	6.5	11.7	16.1	31.5	40.8	38.7	64	69	4	11	9	0.55
Agrostis_capillaris	A12	0.02	0.039	1	12	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Control	9.7	10.7	7.6	27.2	20.2	21.5	51.7	47.6	1	15	5	0.75
Alopecurus_pratensis	A12	0.03	0.065	0	12	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Control	9.7	10.7	7.6	27.2	20.2	21.5	51.7	47.6	1	15	5	0.75
Bromus_erectus	A12	0.1	0.206	0	12	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Control	9.7	10.7	7.6	27.2	20.2	21.5	51.7	47.6	1	15	5	0.75
Campanula_glomerata	A12	0.02	0.051	1	12	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Control	9.7	10.7	7.6	27.2	20.2	21.5	51.7	47.6	1	15	5	0.75
Campanula_patula	A12	0.01	0.03	1	12	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Control	9.7	10.7	7.6	27.2	20.2	21.5	51.7	47.6	1	15	5	0.75
Crepis_biennis	A12	0.02	0.033	0	12	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Control	9.7	10.7	7.6	27.2	20.2	21.5	51.7	47.6	1	15	5	0.75
Cynosurus_cristatus	A12	0.03	0.067	1	12	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Control	9.7	10.7	7.6	27.2	20.2	21.5	51.7	47.6	1	15	5	0.75
Daucus_carota	A12	0.02	0.035	1	12	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Control	9.7	10.7	7.6	27.2	20.2	21.5	51.7	47.6	1	15	5	0.75
Leontodon_hispidus	A12	0.02	0.035	1	12	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Control	9.7	10.7	7.6	27.2	20.2	21.5	51.7	47.6	1	15	5	0.75
Leucanthemum_vulgare	A12	0.01	0.03	1	12	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Control	9.7	10.7	7.6	27.2	20.2	21.5	51.7	47.6	1	15	5	0.75
Medicago_lupulina	A12	0.01	0.021	1	12	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Control	9.7	10.7	7.6	27.2	20.2	21.5	51.7	47.6	1	15	5	0.75
Onobrychis_viciifolia	A12	0.02	0.048	1	12	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Control	9.7	10.7	7.6	27.2	20.2	21.5	51.7	47.6	1	15	5	0.75
Plantago_lanceolata	A12	0.02	0.041	1	12	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Control	9.7	10.7	7.6	27.2	20.2	21.5	51.7	47.6	1	15	5	0.75
Poa_angustifolia	A12	0.03	0.073	1	12	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Control	9.7	10.7	7.6	27.2	20.2	21.5	51.7	47.6	1	15	5	0.75
Primula_veris	A12	0.03	0.061	0	12	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Control	9.7	10.7	7.6	27.2	20.2	21.5	51.7	47.6	1	15	5	0.75
Prunella_vulgaris	A12	0.02	0.032	1	12	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Control	9.7	10.7	7.6	27.2	20.2	21.5	51.7	47.6	1	15	5	0.75
Ranunculus_acris	A12	0.02	0.039	1	12	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Control	9.7	10.7	7.6	27.2	20.2	21.5	51.7	47.6	1	15	5	0.75
Silene_dioica	A12	0.02	0.033	1	12	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Control	9.7	10.7	7.6	27.2	20.2	21.5	51.7	47.6	1	15	5	0.75
Thymus_pulegioides	A12	0.01	0.029	1	12	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Control	9.7	10.7	7.6	27.2	20.2	21.5	51.7	47.6	1	15	5	0.75
Vicia_cracca	A12	0.01	0.03	0	12	NA	A	o	0.5	Intermediate	4	NA	Clean	5	Control	9.7	10.7	7.6	27.2	20.2	21.5	51.7	47.6	1	15	5	0.75
Achillea_millefolium	A13	0	0	1	13	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Acid	10.2	5.6	20.1	24.5	34.5	35.9	55.5	51	1	11	9	0.55
Anthoxanthum_odoratum	A13	0	0.004	0	13	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Acid	10.2	5.6	20.1	24.5	34.5	35.9	55.5	51	1	11	9	0.55
Campanula_glomerata	A13	0.08	0.166	1	13	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Acid	10.2	5.6	20.1	24.5	34.5	35.9	55.5	51	1	11	9	0.55
Cardamine_pratensis	A13	0	0	0	13	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Acid	10.2	5.6	20.1	24.5	34.5	35.9	55.5	51	1	11	9	0.55
Crepis_biennis	A13	0	0.001	1	13	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Acid	10.2	5.6	20.1	24.5	34.5	35.9	55.5	51	1	11	9	0.55
Cynosurus_cristatus	A13	0.05	0.114	0	13	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Acid	10.2	5.6	20.1	24.5	34.5	35.9	55.5	51	1	11	9	0.55
Galium_album	A13	0	0	1	13	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Acid	10.2	5.6	20.1	24.5	34.5	35.9	55.5	51	1	11	9	0.55
Helictotrichon_pubescens	A13	0.13	0.269	0	13	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Acid	10.2	5.6	20.1	24.5	34.5	35.9	55.5	51	1	11	9	0.55
Onobrychis_viciifolia	A13	0.02	0.048	1	13	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Acid	10.2	5.6	20.1	24.5	34.5	35.9	55.5	51	1	11	9	0.55
Phleum_pratense	A13	0.07	0.145	0	13	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Acid	10.2	5.6	20.1	24.5	34.5	35.9	55.5	51	1	11	9	0.55
Plantago_lanceolata	A13	0	0.001	1	13	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Acid	10.2	5.6	20.1	24.5	34.5	35.9	55.5	51	1	11	9	0.55
Plantago_media	A13	0	0.002	1	13	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Acid	10.2	5.6	20.1	24.5	34.5	35.9	55.5	51	1	11	9	0.55
Primula_veris	A13	0.05	0.097	0	13	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Acid	10.2	5.6	20.1	24.5	34.5	35.9	55.5	51	1	11	9	0.55
Silene_dioica	A13	0.03	0.059	1	13	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Acid	10.2	5.6	20.1	24.5	34.5	35.9	55.5	51	1	11	9	0.55
Thymus_pulegioides	A13	0	0.001	1	13	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Acid	10.2	5.6	20.1	24.5	34.5	35.9	55.5	51	1	11	9	0.55
Tragopogon_pratensis	A13	0.01	0.019	0	13	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Acid	10.2	5.6	20.1	24.5	34.5	35.9	55.5	51	1	11	9	0.55
Trisetum_flavescens	A13	0.03	0.069	1	13	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Acid	10.2	5.6	20.1	24.5	34.5	35.9	55.5	51	1	11	9	0.55
Veronica_chamaedrys	A13	0	0.003	1	13	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Acid	10.2	5.6	20.1	24.5	34.5	35.9	55.5	51	1	11	9	0.55
Vicia_cracca	A13	0	0.001	0	13	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Acid	10.2	5.6	20.1	24.5	34.5	35.9	55.5	51	1	11	9	0.55
Vicia_sepium	A13	0	0.001	0	13	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Acid	10.2	5.6	20.1	24.5	34.5	35.9	55.5	51	1	11	9	0.55
Agrostis_capillaris	A14	0.03	0.057	1	14	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Control	6.1	15.7	14.2	17.3	28.4	31.5	60.2	32.5	0	7	13	0.35
Bromus_erectus	A14	0.12	0.253	1	14	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Control	6.1	15.7	14.2	17.3	28.4	31.5	60.2	32.5	0	7	13	0.35
Campanula_glomerata	A14	0.07	0.146	1	14	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Control	6.1	15.7	14.2	17.3	28.4	31.5	60.2	32.5	0	7	13	0.35
Cardamine_pratensis	A14	0	0.003	0	14	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Control	6.1	15.7	14.2	17.3	28.4	31.5	60.2	32.5	0	7	13	0.35
Crepis_biennis	A14	0.01	0.011	0	14	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Control	6.1	15.7	14.2	17.3	28.4	31.5	60.2	32.5	0	7	13	0.35
Festuca_rubra	A14	0.01	0.027	0	14	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Control	6.1	15.7	14.2	17.3	28.4	31.5	60.2	32.5	0	7	13	0.35
Leucanthemum_vulgare	A14	0	0.003	1	14	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Control	6.1	15.7	14.2	17.3	28.4	31.5	60.2	32.5	0	7	13	0.35
Onobrychis_viciifolia	A14	0.01	0.017	0	14	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Control	6.1	15.7	14.2	17.3	28.4	31.5	60.2	32.5	0	7	13	0.35
Phleum_pratense	A14	0.1	0.21	0	14	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Control	6.1	15.7	14.2	17.3	28.4	31.5	60.2	32.5	0	7	13	0.35
Plantago_lanceolata	A14	0	0.003	0	14	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Control	6.1	15.7	14.2	17.3	28.4	31.5	60.2	32.5	0	7	13	0.35
Plantago_media	A14	0	0.008	0	14	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Control	6.1	15.7	14.2	17.3	28.4	31.5	60.2	32.5	0	7	13	0.35
Poa_angustifolia	A14	0.03	0.053	0	14	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Control	6.1	15.7	14.2	17.3	28.4	31.5	60.2	32.5	0	7	13	0.35
Prunella_vulgaris	A14	0.02	0.042	1	14	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Control	6.1	15.7	14.2	17.3	28.4	31.5	60.2	32.5	0	7	13	0.35
Ranunculus_bulbosus	A14	0	0.004	0	14	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Control	6.1	15.7	14.2	17.3	28.4	31.5	60.2	32.5	0	7	13	0.35
Saxifraga_granulata	A14	0.01	0.017	0	14	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Control	6.1	15.7	14.2	17.3	28.4	31.5	60.2	32.5	0	7	13	0.35
Silene_dioica	A14	0.04	0.093	1	14	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Control	6.1	15.7	14.2	17.3	28.4	31.5	60.2	32.5	0	7	13	0.35
Silene_flos-cuculi	A14	0.01	0.016	1	14	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Control	6.1	15.7	14.2	17.3	28.4	31.5	60.2	32.5	0	7	13	0.35
Tragopogon_pratensis	A14	0	0.004	0	14	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Control	6.1	15.7	14.2	17.3	28.4	31.5	60.2	32.5	0	7	13	0.35
Vicia_cracca	A14	0	0.01	0	14	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Control	6.1	15.7	14.2	17.3	28.4	31.5	60.2	32.5	0	7	13	0.35
Vicia_sepium	A14	0.01	0.023	0	14	NA	A	o	0.5	Vigorous	4	NA	Clean	30	Control	6.1	15.7	14.2	17.3	28.4	31.5	60.2	32.5	0	7	13	0.35
Achillea_millefolium	A15	0.01	0.012	1	15	NA	A	o	0.5	Vigorous	4	NA	Clean	5	Acid	2.7	16.1	17.2	25.1	37.1	36.7	64.2	70.6	1	11	9	0.55
Anthoxanthum_odoratum	A15	0.03	0.059	1	15	NA	A	o	0.5	Vigorous	4	NA	Clean	5	Acid	2.7	16.1	17.2	25.1	37.1	36.7	64.2	70.6	1	11	9	0.55
Briza_media	A15	0.06	0.133	1	15	NA	A	o	0.5	Vigorous	4	NA	Clean	5	Acid	2.7	16.1	17.2	25.1	37.1	36.7	64.2	70.6	1	11	9	0.55
Bromus_erectus	A15	0.12	0.259	0	15	NA	A	o	0.5	Vigorous	4	NA	Clean	5	Acid	2.7	16.1	17.2	25.1	37.1	36.7	64.2	70.6	1	11	9	0.55
Campanula_patula	A15	0.06	0.12	1	15	NA	A	o	0.5	Vigorous	4	NA	Clean	5	Acid	2.7	16.1	17.2	25.1	37.1	36.7	64.2	70.6	1	11	9	0.55
Campanula_rotundifolia	A15	0.01	0.021	1	15	NA	A	o	0.5	Vigorous	4	NA	Clean	5	Acid	2.7	16.1	17.2	25.1	37.1	36.7	64.2	70.6	1	11	9	0.55
Daucus_carota	A15	0	0.006	1	15	NA	A	o	0.5	Vigorous	4	NA	Clean	5	Acid	2.7	16.1	17.2	25.1	37.1	36.7	64.2	70.6	1	11	9	0.55
Festuca_rubra	A15	0.02	0.043	0	15	NA	A	o	0.5	Vigorous	4	NA	Clean	5	Acid	2.7	16.1	17.2	25.1	37.1	36.7	64.2	70.6	1	11	9	0.55
Helictotrichon_pubescens	A15	0.05	0.106	0	15	NA	A	o	0.5	Vigorous	4	NA	Clean	5	Acid	2.7	16.1	17.2	25.1	37.1	36.7	64.2	70.6	1	11	9	0.55
Leucanthemum_vulgare	A15	0	0.007	1	15	NA	A	o	0.5	Vigorous	4	NA	Clean	5	Acid	2.7	16.1	17.2	25.1	37.1	36.7	64.2	70.6	1	11	9	0.55
Medicago_lupulina	A15	0.02	0.035	0	15	NA	A	o	0.5	Vigorous	4	NA	Clean	5	Acid	2.7	16.1	17.2	25.1	37.1	36.7	64.2	70.6	1	11	9	0.55
Onobrychis_viciifolia	A15	0.01	0.01	0	15	NA	A	o	0.5	Vigorous	4	NA	Clean	5	Acid	2.7	16.1	17.2	25.1	37.1	36.7	64.2	70.6	1	11	9	0.55
Primula_veris	A15	0.02	0.035	0	15	NA	A	o	0.5	Vigorous	4	NA	Clean	5	Acid	2.7	16.1	17.2	25.1	37.1	36.7	64.2	70.6	1	11	9	0.55
Prunella_vulgaris	A15	0.02	0.031	1	15	NA	A	o	0.5	Vigorous	4	NA	Clean	5	Acid	2.7	16.1	17.2	25.1	37.1	36.7	64.2	70.6	1	11	9	0.55
Ranunculus_acris	A15	0	0.008	0	15	NA	A	o	0.5	Vigorous	4	NA	Clean	5	Acid	2.7	16.1	17.2	25.1	37.1	36.7	64.2	70.6	1	11	9	0.55
Silene_dioica	A15	0.02	0.047	1	15	NA	A	o	0.5	Vigorous	4	NA	Clean	5	Acid	2.7	16.1	17.2	25.1	37.1	36.7	64.2	70.6	1	11	9	0.55
Silene_flos-cuculi	A15	0.01	0.017	1	15	NA	A	o	0.5	Vigorous	4	NA	Clean	5	Acid	2.7	16.1	17.2	25.1	37.1	36.7	64.2	70.6	1	11	9	0.55
Thymus_pulegioides	A15	0.01	0.021	0	15	NA	A	o	0.5	Vigorous	4	NA	Clean	5	Acid	2.7	16.1	17.2	25.1	37.1	36.7	64.2	70.6	1	11	9	0.55
Veronica_chamaedrys	A15	0.01	0.025	1	15	NA	A	o	0.5	Vigorous	4	NA	Clean	5	Acid	2.7	16.1	17.2	25.1	37.1	36.7	64.2	70.6	1	11	9	0.55
Vicia_cracca	A15	0	0.004	0	15	NA	A	o	0.5	Vigorous	4	NA	Clean	5	Acid	2.7	16.1	17.2	25.1	37.1	36.7	64.2	70.6	1	11	9	0.55
Achillea_millefolium	A16	0	0	1	16	NA	A	o	0.5	Vigorous	4	NA	Clean	5	Control	14.5	12.7	7.6	25.7	27.2	28.1	62.1	52.3	2	10	10	0.5
Anthoxanthum_odoratum	A16	0	0	0	16	NA	A	o	0.5	Vigorous	4	NA	Clean	5	Control	14.5	12.7	7.6	25.7	27.2	28.1	62.1	52.3	2	10	10	0.5
Briza_media	A16	0.17	0.357	1	16	NA	A	o	0.5	Vigorous	4	NA	Clean	5	Control	14.5	12.7	7.6	25.7	27.2	28.1	62.1	52.3	2	10	10	0.5
Bromus_hordeaceus	A16	0	0.008	0	16	NA	A	o	0.5	Vigorous	4	NA	Clean	5	Control	14.5	12.7	7.6	25.7	27.2	28.1	62.1	52.3	2	10	10	0.5
